2026-04-21 02:00:07,729 | INFO     | ======================================================================
2026-04-21 02:00:07,729 | INFO     | 🔍 VPN KEY CHECKER - Начало проверки
2026-04-21 02:00:07,729 | INFO     | ⏰ Время старта: 2026-04-21 02:00:07
2026-04-21 02:00:07,729 | INFO     | 📂 Рабочая директория: /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia
2026-04-21 02:00:07,729 | INFO     | ======================================================================
2026-04-21 02:00:07,729 | INFO     | 
2026-04-21 02:00:07,729 | INFO     | 🔍 Проверка наличия скриптов...
2026-04-21 02:00:07,729 | INFO     |   ✅ mirror.py
2026-04-21 02:00:07,729 | INFO     |   ✅ filter_ru_sni.py
2026-04-21 02:00:07,729 | INFO     |   ✅ filter_ru_sni_local.py
2026-04-21 02:00:07,729 | INFO     | 
2026-04-21 02:00:07,730 | INFO     | 
2026-04-21 02:00:07,730 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-04-21 02:00:07,730 | INFO     | 📌 ЭТАП: Загрузка и geo-фильтрация
2026-04-21 02:00:07,730 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-04-21 02:00:07,730 | INFO     | 🚀 Запуск mirror.py (Загрузка и фильтрация по РФ/СНГ/Европа)...
2026-04-21 02:02:18,184 | INFO     |   → 🚀 Старт: всего источников (старые + новые): 741
2026-04-21 02:02:18,184 | INFO     |   → 1/741: ✅ 13 взято | 🗑️ 242 мусор
2026-04-21 02:02:18,184 | INFO     |   → 2/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 3/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 4/741 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/all.txt
2026-04-21 02:02:18,184 | INFO     |   → 5/741 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/ss.txt
2026-04-21 02:02:18,184 | INFO     |   → 6/741 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/ssr.txt
2026-04-21 02:02:18,184 | INFO     |   → 7/741 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/trojan.txt
2026-04-21 02:02:18,184 | INFO     |   → 8/741 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/vless.txt
2026-04-21 02:02:18,184 | INFO     |   → 9/741 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/vmess.txt
2026-04-21 02:02:18,184 | INFO     |   → 10/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 11/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 12/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 13/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 14/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 15/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 16/741: ✅ 0 взято | 🗑️ 0 мусор
2026-04-21 02:02:18,184 | INFO     |   → 17/741: ✅ 0 взято | 🗑️ 0 мусор
