2026-04-19 02:03:16,116 | INFO     | ======================================================================
2026-04-19 02:03:16,116 | INFO     | 🔍 VPN KEY CHECKER - Начало проверки
2026-04-19 02:03:16,116 | INFO     | ⏰ Время старта: 2026-04-19 02:03:16
2026-04-19 02:03:16,116 | INFO     | 📂 Рабочая директория: /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia
2026-04-19 02:03:16,116 | INFO     | ======================================================================
2026-04-19 02:03:16,116 | INFO     | 
2026-04-19 02:03:16,116 | INFO     | 🔍 Проверка наличия скриптов...
2026-04-19 02:03:16,116 | INFO     |   ✅ mirror.py
2026-04-19 02:03:16,116 | INFO     |   ✅ filter_ru_sni.py
2026-04-19 02:03:16,116 | INFO     |   ✅ filter_ru_sni_local.py
2026-04-19 02:03:16,116 | INFO     | 
2026-04-19 02:03:16,116 | INFO     | 
2026-04-19 02:03:16,116 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-04-19 02:03:16,116 | INFO     | 📌 ЭТАП: Загрузка и geo-фильтрация
2026-04-19 02:03:16,116 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-04-19 02:03:16,116 | INFO     | 🚀 Запуск mirror.py (Загрузка и фильтрация по РФ/СНГ/Европа)...
2026-04-19 02:05:15,386 | INFO     |   → 🚀 Старт: всего источников (старые + новые): 729
2026-04-19 02:05:15,386 | INFO     |   → 1/729: ✅ 13 взято | 🗑️ 242 мусор
2026-04-19 02:05:15,386 | INFO     |   → 2/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 3/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 4/729 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/all.txt
2026-04-19 02:05:15,386 | INFO     |   → 5/729 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/ss.txt
2026-04-19 02:05:15,386 | INFO     |   → 6/729 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/ssr.txt
2026-04-19 02:05:15,386 | INFO     |   → 7/729 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/trojan.txt
2026-04-19 02:05:15,386 | INFO     |   → 8/729 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/vless.txt
2026-04-19 02:05:15,386 | INFO     |   → 9/729 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/vmess.txt
2026-04-19 02:05:15,386 | INFO     |   → 10/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 11/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 12/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 13/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 14/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 15/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 16/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 17/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 18/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 19/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 20/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 21/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 22/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 23/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 24/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 25/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 26/729: ✅ 0 взято | 🗑️ 0 мусор
2026-04-19 02:05:15,386 | INFO     |   → 27/729: ✅ 0 взято | 🗑️ 0 мусор
